i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.16225482462073496,0.0764997613171532,0.040320629782516035,0.05072964922784886,0.07931147826908423,0.04837977795864232,0.10542217635499403,0.019400498744659177,0.0003194206621052329,0.016233701599474855,0.0058892940620475995,0.0009753104949883802,0.01652600803497743,0.017466313350540275,0.017451103685906313,0.011839078661538955,0.017002890224040685,0.009602735922936827,0.013407662641177072,0.010698260197188924,0.008450289256172751,0.001578737473590005,0.0032979220445966792,0.010221518805573194,0.004114467987797826,0.024478514547251796,0.010305743340526353,0.014069989920153283,0.009707843716571952,0.01089040701239254,0.012664172587970033,0.0037648698127117747,0.006453603547311128,0.011527586399136787,0.0036121262374857453,0.006062936375664099,0.010906571055099772,0.0009052327163159043,0.010563673097888181,0.003479044883642376,0.005703964897829608,0.009981715734201584,0.001262159074207342,0.010041146643572477,0.003455502080390289,0.005738202488664888,0.009181374757650403,0.0011471851434633371,0.01110148310460067,0.0039399044333799866,0.005718771028436828,0.009566932720320413,0.001210522840361897,0.009873833248775908,0.011288045243958465,0.0019383085051619651,0.012065121424616425
0.1567843368833213,0.07798347546648998,0.040918382517435514,0.051064998384313276,0.07867430312912738,0.0494705689409743,0.10284662013997717,0.01979269194448505,0.00018232661655610255,0.015397018875286855,0.006465840692901767,0.0009670147431092121,0.017474847306075104,0.01638903778380604,0.01744766549836879,0.011444095073514602,0.017113795700709353,0.009020237038099376,0.013425201277985627,0.010609975905405104,0.008819990705059181,0.0014597340122304225,0.0027727874618375635,0.010118933547616697,0.004026214351905943,0.025210464548611818,0.011218027931593056,0.014471678228109283,0.010157234198372927,0.011014346607288098,0.012875421292395278,0.0038131340066076638,0.006711799179624782,0.01177842713281458,0.0036850700597767646,0.006735749975267714,0.010761373712165742,0.0012502739742854172,0.010711301209431128,0.003676406198254258,0.005990031016113403,0.009994822790239583,0.001365798753051112,0.009950821432198428,0.0038592196592604766,0.006055405583123784,0.009557465274249218,0.000984567256757562,0.011004555131718774,0.0036305912389400542,0.005626366273764519,0.009478844322110939,0.0011763427399110766,0.010288535066569916,0.012036960667933421,0.002012430697161736,0.012246439845705644
0.1572466675751997,0.0770105351974541,0.04171088393353166,0.05024306537315634,0.08166830492283095,0.04688495030393131,0.10676846054497739,0.01756904809028913,0.00035175741224714453,0.016536587991763673,0.006191040214822598,0.001247872071052933,0.01703541699151,0.01708939017181393,0.01761643373125637,0.010677250365950896,0.017447213683774984,0.00900717476617262,0.013632812446658133,0.010375850098401898,0.009283009194500407,0.0016131421185955892,0.0032271695782403326,0.009942414835853489,0.0036710287262433257,0.025293258521794003,0.011106918575181039,0.01433209270433413,0.009792390865400017,0.010851054216340835,0.01255007094071353,0.0038963650617121234,0.006607959089218735,0.011690947548884414,0.003350204534771194,0.006283556396860136,0.010512106872187623,0.0013430974375123815,0.010352037536205528,0.0035728994754223443,0.005361926958419207,0.00982637981753913,0.0015182729582943666,0.010021195851448415,0.0036047857535205846,0.005797787093668908,0.009032485600468713,0.0011917830957982407,0.01124104178941893,0.0036799814247768067,0.006014613892019507,0.009699931140796335,0.0012476524538787405,0.010041590361235721,0.01168191002532579,0.002013876403095093,0.012442345263528472
0.1481601476224622,0.07873266060268225,0.041525274442208965,0.050639893212380514,0.08089824710632851,0.04805900325787774,0.10827432302121145,0.021588838286968077,0.0005387088390980195,0.014827804541392141,0.006166273906681218,0.001005357539433133,0.015777341447410394,0.016489871260994157,0.0172651895490485,0.010374013785765924,0.01836950163674904,0.0095144870341341,0.013966904642015037,0.010312586688921216,0.008635745007562244,0.001625662036489476,0.0029145301384993143,0.010325406693902504,0.004091045145956571,0.02694448275172302,0.01130175930223065,0.014468841339573874,0.009419451470587056,0.011532765948225396,0.012905240924759536,0.00375176033927256,0.006333372000799819,0.011808553575050574,0.003350965232280717,0.005749376999169092,0.011426205948026291,0.0012133593478226424,0.010578547790139167,0.0037226443493923807,0.006266100986407607,0.010058958225522658,0.0012644115180286037,0.009888471168111623,0.0035617973129113117,0.0057340617457230965,0.009493073969595343,0.0009746477810622513,0.011333992778205003,0.0034134868178281397,0.005819681077568578,0.010047080123000552,0.001092243335741157,0.010115024017632816,0.011971451636450378,0.002290401820170596,0.012088970920814705
0.16433403002068564,0.074562891721519,0.03998530812864319,0.05113003934336309,0.08304483474779416,0.04796980450214187,0.10518000376898934,0.0183192802646086,0.0002505573379350313,0.015309135240075983,0.006242552556699727,0.001114916103632596,0.01637508921927773,0.01893277725756853,0.01721591923957891,0.011218420697482962,0.01556528796352223,0.008935054775800009,0.013305510623953437,0.01034018724655596,0.008447696306681341,0.001748651720657143,0.0035786920795791333,0.009880169890913969,0.0039592737163773985,0.023449882734583937,0.011114490167245849,0.01412118300186681,0.009518843071773888,0.010891057123619576,0.012326185643810801,0.0044553693654950256,0.006658898790727088,0.011445439840150584,0.0035383584497220948,0.006162937177225265,0.010298884344820142,0.0014885068043764846,0.010416147930866397,0.003622130543609083,0.005919426664361531,0.009604255901611073,0.0014909629624886166,0.009952107014130114,0.0036683950891098966,0.006291561802736303,0.009035552193912413,0.0010632969078920957,0.010689642973390874,0.003613425303799865,0.005878090408919504,0.00950696205716146,0.001430024766462251,0.010125054410748222,0.01121508603776387,0.0021669303173704976,0.011894825724211385
0.15801603469842096,0.07745230674307224,0.04037114674463649,0.05175531946934814,0.07888202988309906,0.04764113289908531,0.10648180358399047,0.019619286368603606,0.00037799206708217744,0.015636971978140558,0.006246611238196117,0.0014607777302538276,0.017201178423524113,0.018018164272468475,0.016993193938538608,0.011202751090820197,0.01624545855105281,0.009477927588539494,0.01365299352249151,0.010573135827670284,0.008783033203643752,0.0016161061157201149,0.0030366483249884397,0.009763841308677858,0.004303307012086285,0.024978151951891115,0.011480791994817543,0.014598250242570717,0.009848393174315375,0.01084351561200015,0.012495965161619178,0.004310027924034633,0.0064039578850791975,0.011519901775729632,0.0032708815064888975,0.0069617471596592735,0.010228983335655119,0.0013028075711196774,0.010440747323094557,0.00367094095440745,0.005868856275340329,0.00938749623285912,0.0012288164140245746,0.010013596140112543,0.003536900270405543,0.005894340260387764,0.008936694419479356,0.0010789436995366274,0.01083267431569042,0.003692466252682867,0.005835401711883173,0.009477659187738005,0.0014139363264222683,0.010242761918694991,0.011383415072100613,0.0019841524268058514,0.012027672919202707
0.15945196216371052,0.07635746170820422,0.04061595987907353,0.051088209862614115,0.08085638896720354,0.0475409593856767,0.10459584122305665,0.019712948829669653,0.00022349546132382732,0.015916067883746863,0.005973138745311915,0.0010336949048770684,0.01532051569519352,0.01639315084316036,0.017604727849120882,0.010858270334576361,0.017146679281244845,0.009036876245674858,0.01325606267523837,0.01066338122730517,0.008535396491042213,0.0016358268227576465,0.0033726903563289458,0.01061319783648629,0.00459433326834634,0.02824780403448473,0.010759698053506092,0.014557369758231097,0.009658986896552438,0.010661779535024446,0.012644477685286456,0.0038219046200901685,0.006477153162385452,0.011502050220527513,0.0036202828403219256,0.006524624269559344,0.010784758682282724,0.001203844046741689,0.010455018949718004,0.0035442103483575875,0.00584879297525115,0.009818260835209718,0.0013488422727148523,0.010131617826732272,0.0036515514513045027,0.005908657690326385,0.009261136590585745,0.0010635138457990826,0.010688143099327203,0.00361896735878216,0.005673959951709773,0.009730601055064824,0.0012523162284122957,0.010187706480945887,0.01123736993805917,0.0018522497809011751,0.011865111574859618
0.15929225351962517,0.07574848433378023,0.040302333523060216,0.051289088726253436,0.08190775960267457,0.04746415863282632,0.10465061369805445,0.019411428145773155,0.0006117154353217692,0.017013370712028453,0.005629971701035547,0.0010260315001309776,0.01618465815298672,0.016698338031125557,0.01767775589919101,0.01051122129098228,0.017348561390872177,0.009460271163903388,0.01367493902309015,0.01032075690225167,0.008519503574302617,0.001571894736468048,0.0030886354918195505,0.010509681925157333,0.004535122547383515,0.026810365380971563,0.011190456393667607,0.013999503586152139,0.009806143959532002,0.010853544558105449,0.012956229722501792,0.003728920232405135,0.00600266329041941,0.011681563744901024,0.0034078684228071015,0.0069541886548729085,0.010923530620637684,0.0010617972571779141,0.010441764917603786,0.0036375749618967963,0.005822470661364579,0.009964571815521022,0.0013639535522064336,0.009805647787454241,0.0033862765960867842,0.005863379643709422,0.00873682685765657,0.0010298715731194672,0.010680069159228528,0.003569647131068376,0.005811304714331876,0.009301515858664497,0.001255981063001155,0.010259302451418343,0.011199849290041936,0.0022176092282936424,0.01182705725308257
0.1596199155027318,0.07739831571926717,0.04021167700490799,0.05069117048301876,0.07989458004286086,0.04749033137000943,0.1083227379650463,0.01939099604677706,0.0003704653556940046,0.015796252032528435,0.005959978112991355,0.0014962533269247977,0.016275843068401144,0.0173889262549,0.017316706819461073,0.010658291840491762,0.017537370843674727,0.009088170577186038,0.013681546388137308,0.010429348913319713,0.00851230456053186,0.001586127492101631,0.003552949614892002,0.009721919298864406,0.00465957653072341,0.02294180519269872,0.011230222215600974,0.014534191377095617,0.010061744953954455,0.011092310678074657,0.01247439074096365,0.003794083140527088,0.006612006096225051,0.011867412172227953,0.003683441058156825,0.006139515185952437,0.010423749248193646,0.0014157154012731934,0.010739429799357443,0.003597447259672371,0.00504950724153236,0.009493655119441159,0.0012513220299590264,0.00982995708657327,0.0036310957180303756,0.006077824714675694,0.009132535109784153,0.0010430317929171898,0.011082466168243047,0.003607143339771524,0.005763889980798808,0.009307866776874866,0.0013219007400189437,0.01009769832875819,0.011334494591506783,0.002219694658856277,0.012096696916841225
0.1584482215885079,0.07788735355932284,0.04064323256588839,0.05023374795899579,0.07944189493123202,0.04902438009667189,0.10551527751195779,0.018728259532378947,0.00031482784279522575,0.017586907720956085,0.006241503281438633,0.0011825085108343395,0.01655625684819063,0.01731785638416484,0.01748813621394623,0.009976076552888334,0.016243518235199136,0.009032240873628127,0.013825420102916408,0.010459001591725373,0.008716284235684367,0.0014057397438848823,0.0034669177472798217,0.010016003853154883,0.003813615289627354,0.02502902624193525,0.011135523530883878,0.014229721090275314,0.009662692381653173,0.011032560648057677,0.012637809906585857,0.004080264201003952,0.006727659918423058,0.011626265254827517,0.003825705838302823,0.006351151651544111,0.010209421039577202,0.001279391595932832,0.010698974725739054,0.003963916446505563,0.005802896680794273,0.009823494860642214,0.001034310487982898,0.009903489184465462,0.0035504933964910683,0.005794358850095129,0.009596543839753717,0.0011482721480631053,0.010932931326110317,0.0036733567363975987,0.005681637605653685,0.009644850737540228,0.0013332335677098748,0.010190434354653978,0.011276776652876375,0.002321259858511217,0.012236392467741424
