i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_social_distance_policy_period,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.2008548121527614,0.06818314476174507,0.03437688818727519,0.0448229256797693,0.09443263057837967,0.0413595412289245,0.0921826117393443,0.0,0.01483026804233342,0.016914913209813538,0.001436971294988197,0.011601667386497016,0.00724110304647697,0.003544426878364988,0.02171120997153881,0.017475418498498898,0.012062980423328188,0.013958751555647348,0.01816401318783558,0.008489092732966438,0.011357652371132513,0.008491091275915718,0.008636900197157934,0.0021883643131356007,0.003753461558652353,0.008874483854653961,0.004833474922203053,0.025366244811875088,0.008806399718229345,0.01064259219231747,0.007869918456957288,0.009925904398728091,0.01114250427021972,0.004564505801408984,0.005758022091487265,0.009209151252543553,0.003474630436063702,0.007119535461922179,0.009266082259555655,0.0015307632847627551,0.008256930862884676,0.003400543325065066,0.0059898104396349855,0.008739229236293292,0.0018685624773445446,0.008062310121941165,0.0034319977375225044,0.006100543611338518,0.008124959707334128,0.0016603986698613092,0.008879805876270054,0.003176294405935128,0.005920066001087068,0.00841235796913062,0.0018488546567373243,0.008171708079378278,0.009190305813669386,0.0028717163571728723,0.009438551165987918
0.19804386775127283,0.06899050731203611,0.03463287589898418,0.045097178636838625,0.0940780128961254,0.042231483524830686,0.09265696361463956,0.0,0.014812514802251106,0.015857639956036982,0.0014524563284230604,0.011985909447279518,0.007538007515525182,0.0038217302197761462,0.02183785013147947,0.017580826623684886,0.012241270589846321,0.013687070852607479,0.018730946099717666,0.008433008220499576,0.011149534274523802,0.008266289188153059,0.008684363338201722,0.002170927406295644,0.003780296164593425,0.008941120702371087,0.00469553415564039,0.02482951428983647,0.00898598570233339,0.010748642999298385,0.00781975426683146,0.010216594019206443,0.011255227843937787,0.0046750104183607795,0.005841036107121598,0.009245637553711921,0.003388802585153875,0.007218661419951458,0.009409154104906042,0.001593943335433498,0.008238460597886653,0.003442943222366119,0.006266727117552893,0.008763051857667202,0.0017682793864515673,0.007933743812293368,0.003311535264488109,0.005898448083974035,0.008187479972216772,0.0016913950711822097,0.00890619797045699,0.003341960503913163,0.005898834382031499,0.008564223883753566,0.0018215637071379083,0.008147986078990612,0.009097203422010813,0.0028114016775263088,0.00928241369038316
0.19585293628316927,0.06851070453130835,0.03488130261204938,0.044773873171307654,0.09711950266331308,0.041536867274233134,0.09105315824877672,0.0,0.015515384080737148,0.016671794593051827,0.0015058374790943522,0.01162452083826156,0.007171506765005473,0.003856448135248388,0.021399450436851455,0.018025838969432374,0.012176216114541016,0.013702180454356632,0.017940957583396887,0.008494451296193788,0.011152919090970331,0.008372000273171877,0.008727097032157098,0.0021134284738288187,0.003661086579885005,0.008528266801600362,0.005027006025779138,0.025884485151333094,0.009035887198643245,0.01065834248512673,0.00793832382501763,0.009868123002567215,0.011501124770292647,0.004498170406098318,0.005979986053167342,0.009434816769654021,0.0033307822052009006,0.0069390688924771925,0.009608038826388695,0.0015998519109006273,0.008330196192629015,0.003567265847873708,0.0061591968942747025,0.008818917044707938,0.001835184721087393,0.008184026668684867,0.003346997692126777,0.00593449147084051,0.008430434080949647,0.001672423907365714,0.008867351936597715,0.0032884218166446596,0.005914712927081456,0.008366477353007596,0.0018381524892798309,0.008234274699609313,0.00924459185234982,0.0028848613943946596,0.009410283705905869
0.1971354058542194,0.06798435829353883,0.03458196208535443,0.04580214321535573,0.0945474999933215,0.04197655234961219,0.09341620414848822,0.0,0.01538095145995911,0.01650439446542454,0.0014347136217682849,0.011557288802169385,0.007181107971561819,0.00346917529223797,0.021478566658962122,0.017956214411038816,0.012227040506256098,0.013495428923071442,0.018266722650948978,0.008538147206417485,0.011594712323844332,0.008465386076651735,0.008723924214423381,0.0022026925877221826,0.0036620301948423035,0.00864565970330047,0.0045039884842719745,0.025874178074014396,0.008953319484437745,0.010797381405509216,0.007949385236870546,0.010066608216578126,0.011411107042308268,0.004435419074973216,0.0057811107141874365,0.009372867197080088,0.003239174467888767,0.0072943122775553796,0.009309044780338695,0.0015583742057230846,0.008397092438573533,0.0033767644374948238,0.005847488272232193,0.008823597774888883,0.0018622279484689123,0.007994797524900628,0.0032801981237293595,0.006047427333076641,0.00835732535423821,0.0016565613682750003,0.008731898965268914,0.0033676098463847116,0.005885771809995173,0.008458562969531066,0.0018312029775116117,0.008227621734529738,0.009001243271388086,0.0026900693979377503,0.00938798477934723
0.201283679921868,0.06802243033123383,0.03416951643739188,0.04483592300799011,0.09152465930190343,0.04200538802860048,0.09158270857165471,0.0,0.015142563732924531,0.01612547486134646,0.0014917300809730374,0.012068469939776881,0.007324605959986733,0.0036362865431821506,0.021532992926957432,0.01819748471676463,0.012248695695865081,0.013579589968125133,0.019212895020870552,0.00837742457827333,0.01141102363103166,0.008270698075993009,0.008516622516336158,0.002057928342651325,0.0038512898637242457,0.00899001853297525,0.005305823377789863,0.025185772696595478,0.00890207367137663,0.01067761992531652,0.008144579885666846,0.010012792230078648,0.011614289959172274,0.004533598988214254,0.005786998423248369,0.009286437422069981,0.0033982265434037186,0.0072795367273525155,0.009397605568983775,0.0015696258447686006,0.008366662060725233,0.0034286076120222204,0.006057813059914836,0.008734157384575732,0.0018871635960424902,0.007955432024597534,0.0033417843245180517,0.005878247440417613,0.00828160724753928,0.0016492068211595,0.00878534607892868,0.0032499281255331906,0.0058503314993909195,0.008377589733153907,0.0017957350120680156,0.008311902211276414,0.00918355338291511,0.00281635629731716,0.009493494235466589
0.19727752514088315,0.0676717410697917,0.034491612676374524,0.04568178117162969,0.09433245374661987,0.04226004389447708,0.09032951940039873,0.0,0.015673576030600295,0.016660575006299357,0.0015530300796993718,0.011463330451991114,0.007421502748015039,0.003694000383109686,0.021666832532314377,0.017845329173614678,0.01226925033895273,0.014226188074456601,0.01830574729244832,0.008601536904961,0.011445404776278744,0.008538618229226604,0.00867878524371025,0.002002722269231318,0.003769221372157943,0.00883931187352783,0.005454959926535512,0.025486955855503417,0.009093271312855547,0.010386173062565486,0.0081427840910125,0.010420174774956,0.011293778998981145,0.004627442529686856,0.0058116900459671324,0.009446160744920436,0.003388589746858754,0.007065966267362592,0.009460440674995137,0.0015427000578490725,0.00835292990986244,0.0034537179531824408,0.005961571290970576,0.00869756856835071,0.0019107103785150294,0.007950082350899586,0.0034648507306043515,0.00617498497851389,0.008067515412613122,0.0016937488848301617,0.008861712714476016,0.0032939466357056304,0.005990244547217262,0.008561584382264797,0.0018662153925382565,0.008365515903797709,0.009067944010294083,0.002686331925425254,0.009258096059119161
0.20045327978690022,0.06732319138404648,0.03465222342077812,0.044428337931810565,0.09339060645512608,0.04218011516757693,0.09244435208384366,0.0,0.015049114471329913,0.017323001894983238,0.001396618287913881,0.011452600750632844,0.007175524505648683,0.0035862092294716044,0.02184932202559638,0.017104613050978896,0.012195237373169679,0.014016943921440938,0.018064731981764844,0.008612025560396384,0.011226425302612099,0.008365508166683642,0.008631970677675743,0.0021404234205289114,0.003893922466160933,0.008560299992926611,0.004895038731710703,0.025049643562585284,0.008949703752566643,0.010793083014596512,0.007967670122008988,0.01016529798951199,0.011369779835311606,0.004553494790092809,0.00566549371534012,0.009370930945996642,0.0031817955604904924,0.007170010875427292,0.009582476153462431,0.0015886270314030445,0.008394766797561662,0.00348496686333522,0.005795875797607528,0.009057699122967553,0.0018354440814816826,0.008043043501311669,0.003426373528350944,0.00604263683535564,0.008204421753433267,0.0017158235844754917,0.008836896115907987,0.0033729429948679912,0.005993500252464509,0.008469962371617373,0.0018497106804739886,0.00822836679939044,0.00924794960129444,0.0027963084082980967,0.00938366551930269
0.19806319478742193,0.0687170867378566,0.03417927793467745,0.04490775723053681,0.09465987423507746,0.042052766698888945,0.09152033851189476,0.0,0.014794586911657342,0.016886745023474304,0.0014345889394020786,0.011758999604825484,0.007340456875121907,0.003659183445871848,0.022005529104007746,0.01727370605985532,0.012329035748280905,0.013580664655039308,0.018380952151716163,0.008561597901810665,0.011331580891490074,0.008541731892024371,0.0087965502268429,0.0019853311565195784,0.0036958306384301714,0.00866555572194242,0.00494806680353708,0.02561145427881554,0.008986066905623103,0.010779347288334549,0.007932323627531962,0.01008777768947622,0.011271837075534138,0.004530464791677706,0.005985035725082834,0.00927767811916487,0.0032203367232561527,0.007331945310057268,0.009413683888506757,0.0015437094875962382,0.008317675691488332,0.003460569134164522,0.0060865882256215245,0.008654503287535836,0.0018950794630193826,0.00798486434342282,0.0033263724300653884,0.006150066614519665,0.00835906572836909,0.0016492822941100989,0.00882083211937112,0.003435560682099325,0.006038763285984322,0.008565716740244403,0.0018233982732978114,0.008122559626939967,0.009216609426543879,0.002825174847775524,0.00922466698656614
0.19630827649674185,0.06853995630452787,0.034558708821307974,0.04511554565274446,0.0951032625368124,0.04198831268188677,0.09214945981021333,0.0,0.015283542163315128,0.01697472217079011,0.0014256501188318821,0.01199479934089508,0.007431701593019541,0.0035994823076595877,0.02158598270264584,0.01732691128672559,0.012291901889171725,0.014077221611776434,0.017902894284574648,0.0085598460382535,0.011496970110070164,0.008422980867645076,0.008713421449741212,0.0020897869407222242,0.0038217417105193903,0.009014416700971618,0.0048605389369702915,0.02487275519197631,0.008833283129512025,0.010541653879438877,0.007894588568770256,0.010054830378147975,0.011249794835372924,0.004589581905829219,0.005871935021218565,0.009459280531368753,0.0034248194734970354,0.007156917813825999,0.009740865573131799,0.001485799666916815,0.008233817877748604,0.0032157029732493188,0.006151055890037424,0.008919890594334321,0.001819699971999833,0.008113605166554724,0.003500567133577044,0.005966938327688934,0.008161647646421546,0.00169615590466965,0.008835697633733543,0.003273223628601065,0.00605873033887711,0.008573494076656698,0.0019765169019188124,0.008226978819651324,0.009225433249099546,0.0028179828845723075,0.009418720483067987
0.19688155924951128,0.06811547211531387,0.03425974709299055,0.044464730230981506,0.0948413764077738,0.04251819324153758,0.09293691271101408,0.0,0.015093288055861591,0.016911087992769205,0.0014500938547498071,0.011736516588911752,0.00731718583757094,0.003632958305080813,0.02123519343890834,0.018067071754320683,0.012081542894496158,0.014365841284843611,0.018004284100642642,0.008403911144114304,0.011384819178398052,0.00849800613649899,0.008555067610295059,0.0021973362293393815,0.00378593499156739,0.008737447913171301,0.005238960840435131,0.025434317118784674,0.00892141420597654,0.010513410907434326,0.007752458991777689,0.010019857349472219,0.011641482846495918,0.004508124495006801,0.005799785230330896,0.009386954546731783,0.0033185068029514004,0.007180608194906774,0.009570131733044787,0.0015438381102285512,0.008410516325486117,0.00336360821735705,0.006097271742756259,0.008827526127710362,0.0019126084097893183,0.008183143358794841,0.0033135781908047593,0.006001512590078913,0.008288405604326384,0.0016159310726152328,0.008743658088298373,0.0032671551367405415,0.006029722996436097,0.00864390551674143,0.0017277847633490977,0.00806421936801982,0.009039954972412341,0.002815704131971789,0.009348363652071172
