i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.08662229,0.014591349,0.014093486,0.016889567,0.04674056,0.017294804,0.0182708,0.02490066,0.014594963,0.0168432,0.012913823,0.020479297,0.019906547,0.02252501,0.015582871,0.029243112,0.02201389,0.015419621,0.0147969425,0.014682522,0.015059736,0.023764178,0.01697265,0.017848665,0.014278467,0.024660477,0.01544261,0.015835408,0.015440528,0.012889046,0.015475141,0.015202007,0.011057872,0.015341548,0.008186901,0.016848058,0.012713774,0.006160179,0.013270027,0.0150919715,0.013046774,0.014563046,0.014946802,0.012359492,0.023234008,0.010922696,0.018468417,0.017793786,0.014607203,0.0,0.013213653,0.014131576,0.011641229,0.01603001,0.015289441,0.014247504,0.015559762
0.083234295,0.015177073,0.013931782,0.015958443,0.055729892,0.016543554,0.017988343,0.021958424,0.016422043,0.01613617,0.016732346,0.015832443,0.021759082,0.021750651,0.015402773,0.017387908,0.02211129,0.012371973,0.014694305,0.013343147,0.01578931,0.017950622,0.019832976,0.012467394,0.014307238,0.026062561,0.014456009,0.013496746,0.015560178,0.016089084,0.020091526,0.01762767,0.011488541,0.013681423,0.013376907,0.016027665,0.012237149,0.012927999,0.012630865,0.013183103,0.013275643,0.012730052,0.014647891,0.01244641,0.018576121,0.013544603,0.015848232,0.012166987,0.012088003,0.019261124,0.0119034005,0.013107157,0.012803808,0.014365843,0.012635675,0.016265765,0.020582434
0.07338622,0.014927469,0.013556594,0.014417,0.05884175,0.01873689,0.01768413,0.024752164,0.012580868,0.016855014,0.012700578,0.015475707,0.02411828,0.026855858,0.015158621,0.02879182,0.024679394,0.0141309025,0.0152587155,0.012144443,0.0145206135,0.026891155,0.016853342,0.015256503,0.0142087145,0.026309213,0.016904436,0.013435658,0.017244246,0.013670916,0.017815197,0.013411164,0.009686873,0.013730815,0.0122624785,0.012970746,0.013176911,0.008047023,0.013839999,0.01713002,0.015424639,0.014402083,0.01515678,0.009587324,0.016645921,0.014816691,0.012234522,0.012045408,0.012031258,0.01707246,0.011859712,0.014662575,0.012937244,0.013941097,0.014391853,0.014641067,0.015730951
0.0779408,0.014614678,0.014849168,0.015889043,0.0596297,0.016302569,0.018499367,0.02986758,0.0134876985,0.016801089,0.011436169,0.019195845,0.023607314,0.021219756,0.015061847,0.021714,0.0224016,0.013919816,0.016679237,0.015047838,0.015523546,0.017238675,0.018521132,0.014887167,0.015369056,0.02230507,0.01675278,0.013882899,0.01534188,0.015914278,0.014130652,0.013095021,0.010521217,0.014176294,0.016712328,0.015248467,0.012950601,0.01203005,0.013029595,0.021988116,0.014544813,0.015190184,0.012109415,0.013624817,0.015122193,0.015008074,0.015107289,0.014713649,0.012215152,0.01666263,0.00896386,0.016548803,0.0046485392,0.015212868,0.0139579605,0.013332003,0.015253776
0.07292878,0.015239043,0.0152146965,0.015147066,0.049431935,0.017293155,0.0181962,0.024822399,0.012858741,0.013073823,0.014074915,0.019641845,0.019900974,0.020726258,0.014145167,0.024075655,0.026290894,0.0141089605,0.016070863,0.0109838545,0.014995338,0.021948552,0.009548066,0.014142382,0.014195725,0.027752537,0.013734364,0.016811138,0.017520037,0.014586956,0.016540393,0.014180017,0.011827329,0.01423403,0.013720474,0.014924938,0.01287033,0.012296646,0.010822465,0.025337357,0.01659953,0.014576026,0.014970859,0.016345704,0.022161284,0.014827558,0.01660941,0.013766036,0.014122214,0.016165199,0.009159684,0.012384862,0.012885713,0.014923639,0.017108161,0.013101212,0.014078609
0.079858124,0.014568228,0.014037041,0.015915405,0.052409217,0.018549148,0.017617013,0.022440154,0.014862177,0.01598987,0.016807469,0.014123401,0.022898315,0.01856666,0.015515129,0.026078926,0.02551028,0.013318929,0.014507436,0.014114694,0.01683173,0.015973127,0.018407546,0.014305298,0.012750097,0.025766483,0.012803969,0.014375251,0.014017264,0.013072724,0.013366245,0.010427446,0.01458871,0.013899163,0.012918489,0.018659068,0.015175548,0.011813678,0.01343683,0.017129371,0.017364861,0.014900866,0.012442521,0.012145469,0.018840542,0.015368713,0.015150747,0.012093701,0.014972275,0.009969214,0.016614884,0.013531931,0.017126314,0.013320942,0.017315103,0.015882354,0.01555392
0.06882204,0.014385442,0.014647263,0.016432315,0.05465218,0.017932681,0.017815216,0.019867443,0.014221566,0.016728546,0.019730866,0.015547384,0.022948159,0.02280796,0.013921357,0.016838836,0.02669479,0.016458185,0.0156218745,0.010628983,0.015092228,0.0112812845,0.013215068,0.014613364,0.01417066,0.03063212,0.012343733,0.012031256,0.01723343,0.013150416,0.018583981,0.013559059,0.0100540565,0.012220732,0.013858892,0.015033158,0.013985189,0.010379247,0.01407608,0.024942797,0.015455016,0.016646758,0.010055653,0.013876865,0.018112136,0.014247598,0.01524318,0.010076462,0.012357554,0.030184835,0.0135211535,0.019726127,0.01598559,0.014050627,0.014475903,0.015476968,0.013347745
0.07835405,0.015118927,0.015277164,0.017048398,0.052993324,0.01699334,0.017521426,0.02219663,0.014705681,0.014889417,0.014960418,0.021479426,0.021344446,0.020228764,0.013869352,0.026230196,0.028174702,0.014468215,0.0195424,0.014231353,0.016273115,0.018290479,0.01738343,0.0154725835,0.011930788,0.022518896,0.0135663925,0.014246495,0.01496692,0.013696148,0.013970898,0.016228246,0.015348362,0.014531125,0.00966369,0.014511131,0.013792618,0.009413745,0.015835308,0.012272998,0.015802767,0.013223049,0.011827556,0.012467326,0.020106332,0.013246961,0.016791567,0.016484711,0.018676847,0.0,0.014014379,0.017716138,0.015887361,0.013599178,0.015790746,0.017186219,0.013637872
0.06981176,0.014414762,0.013534593,0.016371574,0.052828886,0.019737799,0.018127544,0.022042716,0.012408019,0.017830484,0.014563368,0.017378893,0.02403155,0.021939937,0.013951685,0.026452255,0.02181732,0.01366617,0.015326666,0.013476947,0.013092235,0.020109864,0.015565338,0.013802377,0.016711475,0.025853956,0.019997625,0.012961014,0.015029614,0.013863774,0.013773693,0.014133084,0.014665995,0.014065351,0.015703585,0.017793097,0.013740778,0.012402534,0.015624471,0.014056646,0.014058797,0.0152970245,0.012590995,0.010795601,0.01821766,0.013932031,0.018863218,0.015690623,0.011608783,0.013371955,0.013363765,0.013677649,0.016190914,0.013771664,0.013875549,0.013467644,0.01856668
0.08137214,0.014685954,0.015176041,0.018016363,0.051445846,0.019825537,0.018901456,0.022989709,0.014204624,0.016028449,0.015623392,0.019787781,0.022843275,0.023650322,0.015156711,0.023622924,0.019889267,0.0166257,0.017125422,0.01371126,0.0130109545,0.013070054,0.015022321,0.012999344,0.017558403,0.027186155,0.012757281,0.015817903,0.014473104,0.012704625,0.017169535,0.013905552,0.013449084,0.015548689,0.010838291,0.013396596,0.012914775,0.014310567,0.012901695,0.017944913,0.016466571,0.015067426,0.011966083,0.014615083,0.0191388,0.013107083,0.015583745,0.0141870985,0.013404274,0.009758463,0.008054415,0.01298612,0.016163994,0.0143640805,0.013614268,0.018521652,0.015338784
