i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.25042798710432024,0.054102518522805614,0.028167043492372403,0.04683259007566718,0.12401709212258301,0.052483056644726064,0.0644418211605297,0.020455412079976563,0.0025333591582995772,0.008133012427406239,0.0068060983894699285,0.005061635021293593,0.011834757857301167,0.010334245623322354,0.011222487671186871,0.027851055472133384,0.024415358773108096,0.006343733892681019,0.00985470896854172,0.007518641536946704,0.008598407596368344,0.003087132805631634,0.0047754433092977245,0.008146883902741833,0.004616340715559597,0.018320319394451286,0.005856653840565426,0.009395628331491592,0.005398615107560805,0.009391356560089874,0.008624288113654666,0.0038060007004255153,0.003714090936384249,0.008208463973878585,0.002508878332084211,0.010409650452568867,0.007471359591269362,0.0016842518987142175,0.007375249574465024,0.0025462779875207496,0.008199613620739824,0.0068177388354224745,0.0020750996465407705,0.00663790997296128,0.002589499726744593,0.006899588040126267,0.0067581314407125165,0.0018585316896220202,0.007349586741228717,0.0027464023350930716,0.006795162083274488,0.008127179774807357,0.0013622199514852597,0.0068233922513263245,0.007878900326838996,0.0024037971166067894,0.007905337327074383
0.23847061921583138,0.05787388391019266,0.03053317384334936,0.043854374189120165,0.12348199595493316,0.04587446898873363,0.06847918994968534,0.02309408805059673,0.0020840514758772703,0.007605928864890979,0.006052225871491513,0.00515433899014573,0.009022765028749748,0.017744982797611147,0.010857211738920685,0.020387007717568784,0.026732547179337818,0.006930057051041053,0.010508838150066377,0.008290968592022675,0.011286002050035496,0.003152457235852078,0.003684303703948795,0.008551478274547887,0.0035352305861898114,0.016056833518775664,0.00703926425837465,0.009503485301032098,0.006711333178986245,0.009465038395551734,0.010241443501032442,0.004275174827827925,0.0039721028229122695,0.007641201930214471,0.0025469439750309803,0.007872873334004252,0.007391636193236541,0.0013391269629404632,0.008270756279890741,0.0031022494206342367,0.007948016017213818,0.007404062508570699,0.0026011012256148287,0.006852693530035921,0.002804487896187122,0.0066291199232733685,0.007625479204553562,0.0015686314387616269,0.007970539956227566,0.00281379103750192,0.006425526254150637,0.008678688009619087,0.002210773451430145,0.0078050295142220475,0.009655848684730343,0.002369387058641765,0.009965170978080648
0.2311213672240524,0.05894818457053809,0.031111089910019995,0.0427116356088983,0.13071255363571177,0.05673414964565477,0.06966051130048219,0.026808033163104726,0.0025935705450511205,0.007556248416163263,0.006759957598292398,0.005128118210298932,0.012027638781824347,0.01342427590220494,0.01191459240696007,0.01608869705062044,0.019003113403155383,0.006189440320195632,0.011259222808874597,0.007620182377213083,0.00787812190641934,0.002613009676206002,0.0031017768829899937,0.008487963501642383,0.005263760105911956,0.021238508349393687,0.006759848289515585,0.009828793799554132,0.006228209143930306,0.009171861042420414,0.00930917452369408,0.00468689337207744,0.004823673570205623,0.007730070244715994,0.002400911152405697,0.008775705784169856,0.007261648280247991,0.001320146783438097,0.0076808555334012775,0.002450771168728364,0.008020403318302916,0.006627514290635886,0.0019469056077837561,0.007055831443314324,0.0023603763955373116,0.006363003744946025,0.007558686879820581,0.0016716592342492123,0.00800814950872112,0.0024739305602372173,0.006506838098896598,0.007189715321255541,0.0016437179323501453,0.007941438308318942,0.008692977389683118,0.002442474085080925,0.009112091890481469
0.23656649901064158,0.061705031409205274,0.02968618821136813,0.04448478483246122,0.1265769506535201,0.050966083437509836,0.068943019245146,0.02260069199584452,0.0022308777630939973,0.007155489929056713,0.007861414773320785,0.0042272709931284805,0.010529216873814971,0.016303382542774757,0.01317832357316982,0.017728645363424275,0.019997787134790508,0.006857588378258864,0.01074145796147056,0.008204071367817815,0.0074060152406148555,0.0027769734252612167,0.0034778095010385636,0.008655326917082819,0.005974798519588136,0.019154100117002682,0.007131126595539399,0.00902533216341647,0.006847357990935461,0.00889260083527133,0.010224483039041325,0.003809917831965954,0.004622511850436885,0.0073342925777989745,0.002747819572740983,0.007788543619129688,0.007575954309858054,0.0013244333901771446,0.00849574000473396,0.0028798048194086374,0.007997217163640897,0.006889626059217666,0.0018082376527817792,0.008043301361485986,0.003119110211984284,0.005609520506728465,0.007857551816232822,0.0015228128321570417,0.007861537140390026,0.0027508427650237105,0.006239272221548237,0.007164593213884164,0.001592616571125326,0.008259259025301361,0.009414248262562482,0.0026434198854960135,0.008537115539578958
0.23618588358170126,0.0567137299025396,0.028989912907529558,0.041133277154760416,0.13151475641898794,0.05279461982542118,0.06444763116368696,0.02085974881780036,0.003898540242699318,0.006501073833902918,0.008319366965352367,0.003721894444471179,0.014067848872675547,0.017139020375440305,0.011619835701937269,0.018202790618520755,0.020676847121888116,0.007098190369886838,0.010790551795603688,0.007277593054223351,0.008281801864730768,0.003121408615674572,0.004992090506365106,0.00923780962557742,0.0026823750094421487,0.019308325038185675,0.007302859670258456,0.008865908714738106,0.006521048984868357,0.00984552684822579,0.009517015613595694,0.004549990304896687,0.0040112480715599795,0.007891225191017424,0.002355837998481411,0.01020720298253405,0.00770976969960361,0.0015675433501833647,0.007550083550055884,0.002703936744505808,0.006452473258496946,0.007419614988026473,0.0017987885271656483,0.007587944311368306,0.0025332444946578425,0.0090586361393507,0.007800995727021799,0.0016058475961353664,0.007573877772246712,0.002454421354148879,0.008987182115428332,0.008070025793754498,0.0016661878402769283,0.007450789235007148,0.00784245001683656,0.0030817795886114467,0.008439619687937296
0.24884404996931164,0.05677042135889266,0.027328873854298778,0.04101770420147677,0.125876136183988,0.050924142518577506,0.06608954950651239,0.024858469562197137,0.0025443953160315357,0.0066842154071101775,0.00701023846037686,0.004821747490131871,0.010309935032795536,0.015284011925908964,0.011095678540689559,0.017506111518216575,0.02365662056332342,0.006953120390828562,0.012060522174847195,0.007318513765001162,0.009144033050216728,0.003000924034632413,0.004418532061190886,0.007984908627384367,0.0037558119704033063,0.01664166707902607,0.007009149251161363,0.010160655674713635,0.007651779007288227,0.009383207212016988,0.0099119173499716,0.004834037577407478,0.00434848645227032,0.007846886748719636,0.0025411978354693584,0.0072514334773749155,0.006500665316916729,0.0015065402245671147,0.008180484102462192,0.002731412885146938,0.00721374402490521,0.00733266820720802,0.00218599482793626,0.007700411092172033,0.002747267112859021,0.007973029428604738,0.007022423736741458,0.0016314465460084474,0.007469376651128129,0.002634451857445131,0.007349112188658287,0.007811277649421724,0.0023893846345566894,0.007295572034862534,0.008314145357550587,0.0025336124813450664,0.008637894489740219
0.23390199196743583,0.06097658828083792,0.03016214596024587,0.04216760131747121,0.12106662120908292,0.05055484919284469,0.06786060121764259,0.02114469289998478,0.0028501423135427486,0.006785498686252985,0.007673360233177116,0.005106269594836714,0.0070425523324320295,0.014556658597617064,0.011350110853472458,0.024375735911956464,0.01917756204288809,0.006684422413403993,0.012308600536982182,0.008328663469962375,0.009412481426298426,0.003188361610948138,0.005288721181176125,0.00991501635866469,0.0033391983540285,0.019896079446285835,0.007449104200418864,0.010561835011345829,0.007055268950219353,0.00996260267971931,0.01085159698293145,0.0042981449999056984,0.0037873350042517484,0.008253484023065104,0.0029010965255813364,0.01046589877830283,0.006936170735405826,0.001755871051311359,0.008228506156117546,0.0027490116230565556,0.00854468302074008,0.007618145077980394,0.0020876472208371873,0.007317764284463981,0.003629314089073345,0.006746691043036296,0.0073003463862671555,0.0014922594231593944,0.008055625613544224,0.003091996607614801,0.006984968426614057,0.006790650027631547,0.0023440104181800215,0.007667775146194502,0.008685538444011726,0.002531516365714738,0.008740614273831982
0.23076177001326223,0.059359658186996504,0.029280828246368087,0.042750855407416063,0.137527868337321,0.05304107393343103,0.07083571892071168,0.020855234262598436,0.0032343419963325602,0.006767005640628336,0.006269782164963029,0.004768001660566489,0.00906130806208709,0.013492088251662723,0.01111458195660742,0.01724518701120338,0.02279225304864128,0.007099372321954326,0.011994619023795132,0.007329713875442113,0.009294734655249085,0.003736579859191242,0.003740360674908205,0.00912990799771885,0.003747555155912656,0.017089482579116782,0.007658001826387838,0.009959617291966634,0.006268137894076585,0.008855958919295172,0.009437296325628182,0.0037501263408688066,0.004559701202869172,0.0092610559169734,0.0028158237681330735,0.008328768269062451,0.00816941771559598,0.001152528542413934,0.0076618909020236626,0.0028251740666647446,0.00579915287055454,0.007878236324572775,0.0014055273925524779,0.007179197174633232,0.0032833841388359756,0.007395743405575925,0.007788911040013989,0.0016247394954314535,0.007618359535714992,0.002663287696155723,0.007023358367157181,0.008523344411238282,0.001386143402135582,0.007195344643129159,0.008783081528522857,0.002760961169203696,0.00866784517852687
0.24831407691554463,0.055398785392977636,0.028956483324220454,0.042020839946683576,0.12171153809112048,0.05302621501823614,0.06351236198460025,0.018148989816041395,0.00265196586423207,0.006346790493514295,0.006155779664307328,0.005521481308175,0.010853057967065632,0.02413829659873245,0.009975386353838652,0.023958557104588725,0.018838401528635963,0.0064752699660563994,0.010380392620174015,0.0071599514984418584,0.008675294392057858,0.003675316634336341,0.004474325718783299,0.008621777181870287,0.007410991082819553,0.019810376020893885,0.006773098995772189,0.009308564543333796,0.006903012324833517,0.00825849612835407,0.008482075750290644,0.0038981843849286092,0.004217169028064974,0.007863847485704028,0.002525685555609852,0.009348957944994584,0.006921585357178812,0.002023658520604469,0.006868894426743145,0.002704083774800661,0.007519436682822896,0.006909467863130464,0.0025915036738308147,0.007998692658171797,0.0025678923787642357,0.0074344747611984575,0.006901775779780169,0.0021971035498533982,0.006864194349627125,0.0026646097486095572,0.006915700728019493,0.007986927934547163,0.0019373356921077256,0.006858670682334405,0.00841363411741995,0.0036765767763109252,0.008251985914309869
0.23244001696997074,0.05828495142651676,0.030215144977907324,0.04830447415303758,0.12298574621467023,0.06033454867251812,0.06841484754158277,0.022095122589666685,0.002651550956573324,0.00680163675740885,0.008713355086785867,0.005075507379952056,0.011807951200742661,0.008425681984017325,0.011270322545948262,0.02007848103260545,0.020551922145193014,0.007598398856737332,0.01005157055083353,0.007450365975038194,0.010451687598723213,0.0026344477689217416,0.004574513133968055,0.008882501697046175,0.005230574664766202,0.020978159793530477,0.0066977367633447756,0.009350122670863607,0.0062337091929852125,0.01015566870206735,0.009749135781002947,0.004093079947066758,0.004052069968115545,0.007245671343924863,0.0028275445301997075,0.007292063472777938,0.007675430918111458,0.0014004626462041426,0.007670757384236888,0.0026313717335999832,0.0057812919740694215,0.008022638348872953,0.0018886943454985315,0.007317672311920128,0.002875450010728369,0.006092220764278116,0.008096371929704584,0.0017193897724077987,0.008137081393091158,0.003054672199816682,0.006214278531305268,0.007960878027558913,0.002006482637965448,0.007476474483854554,0.007976534782195547,0.003078502640504518,0.008923059117064855
